"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Summit County, UT"	"49043"	"2019"	"2019"	Suppressed	42145	Suppressed
	"Summit County, UT"	"49043"	"2020 "	"2020"	Suppressed	42499	Suppressed
	"Tooele County, UT"	"49045"	"2018"	"2018"	16	69907	Unreliable
	"Tooele County, UT"	"49045"	"2019"	"2019"	16	72259	Unreliable
	"Tooele County, UT"	"49045"	"2020 "	"2020"	22	74512	29.5
	"Uintah County, UT"	"49047"	"2018"	"2018"	Suppressed	35438	Suppressed
	"Uintah County, UT"	"49047"	"2019"	"2019"	11	35734	Unreliable
	"Uintah County, UT"	"49047"	"2020 "	"2020"	Suppressed	35970	Suppressed
	"Utah County, UT"	"49049"	"2018"	"2018"	95	622213	15.3
	"Utah County, UT"	"49049"	"2019"	"2019"	86	636235	13.5
	"Utah County, UT"	"49049"	"2020 "	"2020"	87	651059	13.4
	"Wasatch County, UT"	"49051"	"2018"	"2018"	Suppressed	33240	Suppressed
	"Wasatch County, UT"	"49051"	"2019"	"2019"	Suppressed	34091	Suppressed
	"Wasatch County, UT"	"49051"	"2020 "	"2020"	Suppressed	35300	Suppressed
	"Washington County, UT"	"49053"	"2018"	"2018"	39	171700	22.7
	"Washington County, UT"	"49053"	"2019"	"2019"	30	177556	16.9
	"Washington County, UT"	"49053"	"2020 "	"2020"	37	184913	20.0
	"Wayne County, UT"	"49055"	"2018"	"2018"	Suppressed	2690	Suppressed
	"Wayne County, UT"	"49055"	"2019"	"2019"	Suppressed	2711	Suppressed
	"Wayne County, UT"	"49055"	"2020 "	"2020"	Suppressed	2759	Suppressed
	"Weber County, UT"	"49057"	"2018"	"2018"	62	256359	24.2
	"Weber County, UT"	"49057"	"2019"	"2019"	59	260213	22.7
	"Weber County, UT"	"49057"	"2020 "	"2020"	65	262658	24.7
	"Addison County, VT"	"50001"	"2018"	"2018"	Suppressed	36973	Suppressed
	"Addison County, VT"	"50001"	"2019"	"2019"	Suppressed	36777	Suppressed
	"Addison County, VT"	"50001"	"2020 "	"2020"	Suppressed	36851	Suppressed
	"Bennington County, VT"	"50003"	"2018"	"2018"	14	35631	Unreliable
	"Bennington County, VT"	"50003"	"2019"	"2019"	11	35470	Unreliable
	"Bennington County, VT"	"50003"	"2020 "	"2020"	10	35338	Unreliable
	"Caledonia County, VT"	"50005"	"2018"	"2018"	Suppressed	30302	Suppressed
	"Caledonia County, VT"	"50005"	"2019"	"2019"	12	29993	Unreliable
	"Caledonia County, VT"	"50005"	"2020 "	"2020"	11	29705	Unreliable
	"Chittenden County, VT"	"50007"	"2018"	"2018"	17	164572	Unreliable
	"Chittenden County, VT"	"50007"	"2019"	"2019"	23	163774	14.0
	"Chittenden County, VT"	"50007"	"2020 "	"2020"	36	164306	21.9
	"Essex County, VT"	"50009"	"2018"	"2018"	Suppressed	6250	Suppressed
	"Essex County, VT"	"50009"	"2019"	"2019"	Suppressed	6163	Suppressed
	"Essex County, VT"	"50009"	"2020 "	"2020"	Suppressed	6123	Suppressed
	"Franklin County, VT"	"50011"	"2018"	"2018"	14	49421	Unreliable
	"Franklin County, VT"	"50011"	"2019"	"2019"	Suppressed	49402	Suppressed
	"Franklin County, VT"	"50011"	"2020 "	"2020"	Suppressed	49685	Suppressed
	"Grand Isle County, VT"	"50013"	"2018"	"2018"	Suppressed	7090	Suppressed
	"Grand Isle County, VT"	"50013"	"2019"	"2019"	Suppressed	7235	Suppressed
	"Grand Isle County, VT"	"50013"	"2020 "	"2020"	Suppressed	7169	Suppressed
	"Lamoille County, VT"	"50015"	"2018"	"2018"	Suppressed	25300	Suppressed
	"Lamoille County, VT"	"50015"	"2019"	"2019"	Suppressed	25362	Suppressed
	"Lamoille County, VT"	"50015"	"2020 "	"2020"	Suppressed	25341	Suppressed
	"Orange County, VT"	"50017"	"2018"	"2018"	Suppressed	28999	Suppressed
	"Orange County, VT"	"50017"	"2019"	"2019"	Suppressed	28892	Suppressed
	"Orange County, VT"	"50017"	"2020 "	"2020"	Suppressed	28837	Suppressed
	"Orleans County, VT"	"50019"	"2018"	"2018"	Suppressed	26907	Suppressed
	"Orleans County, VT"	"50019"	"2019"	"2019"	Suppressed	27037	Suppressed
	"Orleans County, VT"	"50019"	"2020 "	"2020"	Suppressed	26897	Suppressed
	"Rutland County, VT"	"50021"	"2018"	"2018"	22	58672	37.5
	"Rutland County, VT"	"50021"	"2019"	"2019"	15	58191	Unreliable
	"Rutland County, VT"	"50021"	"2020 "	"2020"	24	57764	41.5
	"Washington County, VT"	"50023"	"2018"	"2018"	16	58140	Unreliable
	"Washington County, VT"	"50023"	"2019"	"2019"	10	58409	Unreliable
	"Washington County, VT"	"50023"	"2020 "	"2020"	23	58328	39.4
	"Windham County, VT"	"50025"	"2018"	"2018"	25	42756	58.5
	"Windham County, VT"	"50025"	"2019"	"2019"	22	42222	52.1
	"Windham County, VT"	"50025"	"2020 "	"2020"	17	42015	Unreliable
	"Windsor County, VT"	"50027"	"2018"	"2018"	19	55286	Unreliable
	"Windsor County, VT"	"50027"	"2019"	"2019"	16	55062	Unreliable
	"Windsor County, VT"	"50027"	"2020 "	"2020"	35	54988	63.7
	"Accomack County, VA"	"51001"	"2018"	"2018"	Suppressed	32412	Suppressed
	"Accomack County, VA"	"51001"	"2019"	"2019"	Suppressed	32316	Suppressed
	"Accomack County, VA"	"51001"	"2020 "	"2020"	Suppressed	32238	Suppressed
	"Albemarle County, VA"	"51003"	"2018"	"2018"	Suppressed	108718	Suppressed
	"Albemarle County, VA"	"51003"	"2019"	"2019"	10	109330	Unreliable
	"Albemarle County, VA"	"51003"	"2020 "	"2020"	12	110652	Unreliable
	"Alleghany County, VA"	"51005"	"2018"	"2018"	Suppressed	14910	Suppressed
	"Alleghany County, VA"	"51005"	"2019"	"2019"	Suppressed	14860	Suppressed
	"Alleghany County, VA"	"51005"	"2020 "	"2020"	Suppressed	14701	Suppressed
	"Amelia County, VA"	"51007"	"2018"	"2018"	Suppressed	13013	Suppressed
	"Amelia County, VA"	"51007"	"2019"	"2019"	Suppressed	13145	Suppressed
	"Amelia County, VA"	"51007"	"2020 "	"2020"	Suppressed	13014	Suppressed
	"Amherst County, VA"	"51009"	"2018"	"2018"	Suppressed	31666	Suppressed
	"Amherst County, VA"	"51009"	"2019"	"2019"	Suppressed	31605	Suppressed
	"Amherst County, VA"	"51009"	"2020 "	"2020"	10	31667	Unreliable
	"Appomattox County, VA"	"51011"	"2018"	"2018"	Suppressed	15841	Suppressed
	"Appomattox County, VA"	"51011"	"2019"	"2019"	Suppressed	15911	Suppressed
	"Appomattox County, VA"	"51011"	"2020 "	"2020"	Suppressed	16043	Suppressed
	"Arlington County, VA"	"51013"	"2018"	"2018"	12	237521	Unreliable
	"Arlington County, VA"	"51013"	"2019"	"2019"	17	236842	Unreliable
	"Arlington County, VA"	"51013"	"2020 "	"2020"	35	240119	14.6
	"Augusta County, VA"	"51015"	"2018"	"2018"	12	75457	Unreliable
	"Augusta County, VA"	"51015"	"2019"	"2019"	Suppressed	75558	Suppressed
	"Augusta County, VA"	"51015"	"2020 "	"2020"	14	76544	Unreliable
	"Bath County, VA"	"51017"	"2018"	"2018"	Suppressed	4292	Suppressed
	"Bath County, VA"	"51017"	"2019"	"2019"	Suppressed	4147	Suppressed
	"Bath County, VA"	"51017"	"2020 "	"2020"	Suppressed	4119	Suppressed
	"Bedford County, VA"	"51019"	"2018"	"2018"	Suppressed	78747	Suppressed
	"Bedford County, VA"	"51019"	"2019"	"2019"	Suppressed	78997	Suppressed
	"Bedford County, VA"	"51019"	"2020 "	"2020"	20	79811	25.1
	"Bland County, VA"	"51021"	"2018"	"2018"	Suppressed	6293	Suppressed
	"Bland County, VA"	"51021"	"2019"	"2019"	Suppressed	6280	Suppressed
	"Bland County, VA"	"51021"	"2020 "	"2020"	Suppressed	6239	Suppressed
	"Botetourt County, VA"	"51023"	"2018"	"2018"	10	33277	Unreliable
	"Botetourt County, VA"	"51023"	"2019"	"2019"	Suppressed	33419	Suppressed
	"Botetourt County, VA"	"51023"	"2020 "	"2020"	Suppressed	33633	Suppressed
	"Brunswick County, VA"	"51025"	"2018"	"2018"	Suppressed	16384	Suppressed
	"Brunswick County, VA"	"51025"	"2019"	"2019"	Suppressed	16231	Suppressed
	"Brunswick County, VA"	"51025"	"2020 "	"2020"	Suppressed	16037	Suppressed
	"Buchanan County, VA"	"51027"	"2018"	"2018"	10	21221	Unreliable
	"Buchanan County, VA"	"51027"	"2019"	"2019"	Suppressed	21004	Suppressed
	"Buchanan County, VA"	"51027"	"2020 "	"2020"	Suppressed	20613	Suppressed
	"Buckingham County, VA"	"51029"	"2018"	"2018"	Suppressed	16999	Suppressed
	"Buckingham County, VA"	"51029"	"2019"	"2019"	Suppressed	17148	Suppressed
	"Buckingham County, VA"	"51029"	"2020 "	"2020"	Suppressed	17168	Suppressed
	"Campbell County, VA"	"51031"	"2018"	"2018"	11	54973	Unreliable
	"Campbell County, VA"	"51031"	"2019"	"2019"	Suppressed	54885	Suppressed
	"Campbell County, VA"	"51031"	"2020 "	"2020"	15	55304	Unreliable
	"Caroline County, VA"	"51033"	"2018"	"2018"	11	30772	Unreliable
	"Caroline County, VA"	"51033"	"2019"	"2019"	Suppressed	30725	Suppressed
	"Caroline County, VA"	"51033"	"2020 "	"2020"	13	30860	Unreliable
	"Carroll County, VA"	"51035"	"2018"	"2018"	Suppressed	29636	Suppressed
	"Carroll County, VA"	"51035"	"2019"	"2019"	Suppressed	29791	Suppressed
	"Carroll County, VA"	"51035"	"2020 "	"2020"	Suppressed	30074	Suppressed
	"Charles City County, VA"	"51036"	"2018"	"2018"	Suppressed	6941	Suppressed
	"Charles City County, VA"	"51036"	"2019"	"2019"	Suppressed	6963	Suppressed
	"Charles City County, VA"	"51036"	"2020 "	"2020"	Suppressed	6821	Suppressed
	"Charlotte County, VA"	"51037"	"2018"	"2018"	Suppressed	11938	Suppressed
	"Charlotte County, VA"	"51037"	"2019"	"2019"	Suppressed	11880	Suppressed
	"Charlotte County, VA"	"51037"	"2020 "	"2020"	Suppressed	11820	Suppressed
	"Chesterfield County, VA"	"51041"	"2018"	"2018"	94	348556	27.0
	"Chesterfield County, VA"	"51041"	"2019"	"2019"	88	352802	24.9
	"Chesterfield County, VA"	"51041"	"2020 "	"2020"	112	358245	31.3
	"Clarke County, VA"	"51043"	"2018"	"2018"	Suppressed	14523	Suppressed
	"Clarke County, VA"	"51043"	"2019"	"2019"	Suppressed	14619	Suppressed
	"Clarke County, VA"	"51043"	"2020 "	"2020"	Suppressed	14622	Suppressed
	"Craig County, VA"	"51045"	"2018"	"2018"	Suppressed	5064	Suppressed
	"Craig County, VA"	"51045"	"2019"	"2019"	Suppressed	5131	Suppressed
	"Craig County, VA"	"51045"	"2020 "	"2020"	Suppressed	5077	Suppressed
	"Culpeper County, VA"	"51047"	"2018"	"2018"	16	51859	Unreliable
	"Culpeper County, VA"	"51047"	"2019"	"2019"	12	52605	Unreliable
	"Culpeper County, VA"	"51047"	"2020 "	"2020"	19	53569	Unreliable
	"Cumberland County, VA"	"51049"	"2018"	"2018"	Suppressed	9809	Suppressed
	"Cumberland County, VA"	"51049"	"2019"	"2019"	Suppressed	9932	Suppressed
	"Cumberland County, VA"	"51049"	"2020 "	"2020"	Suppressed	9933	Suppressed
	"Dickenson County, VA"	"51051"	"2018"	"2018"	Suppressed	14523	Suppressed
	"Dickenson County, VA"	"51051"	"2019"	"2019"	Suppressed	14318	Suppressed
	"Dickenson County, VA"	"51051"	"2020 "	"2020"	Suppressed	14078	Suppressed
	"Dinwiddie County, VA"	"51053"	"2018"	"2018"	Suppressed	28529	Suppressed
	"Dinwiddie County, VA"	"51053"	"2019"	"2019"	Suppressed	28544	Suppressed
	"Dinwiddie County, VA"	"51053"	"2020 "	"2020"	Suppressed	28688	Suppressed
	"Essex County, VA"	"51057"	"2018"	"2018"	Suppressed	10919	Suppressed
	"Essex County, VA"	"51057"	"2019"	"2019"	Suppressed	10953	Suppressed
	"Essex County, VA"	"51057"	"2020 "	"2020"	Suppressed	10943	Suppressed
	"Fairfax County, VA"	"51059"	"2018"	"2018"	97	1150795	8.4
	"Fairfax County, VA"	"51059"	"2019"	"2019"	98	1147532	8.5
	"Fairfax County, VA"	"51059"	"2020 "	"2020"	119	1150847	10.3
	"Fauquier County, VA"	"51061"	"2018"	"2018"	15	70675	Unreliable
	"Fauquier County, VA"	"51061"	"2019"	"2019"	18	71222	Unreliable
	"Fauquier County, VA"	"51061"	"2020 "	"2020"	11	71361	Unreliable
	"Floyd County, VA"	"51063"	"2018"	"2018"	Suppressed	15795	Suppressed
	"Floyd County, VA"	"51063"	"2019"	"2019"	Suppressed	15749	Suppressed
	"Floyd County, VA"	"51063"	"2020 "	"2020"	Suppressed	15777	Suppressed
	"Fluvanna County, VA"	"51065"	"2018"	"2018"	Suppressed	26783	Suppressed
	"Fluvanna County, VA"	"51065"	"2019"	"2019"	Suppressed	27270	Suppressed
	"Fluvanna County, VA"	"51065"	"2020 "	"2020"	Suppressed	27422	Suppressed
	"Franklin County, VA"	"51067"	"2018"	"2018"	20	56195	35.6
	"Franklin County, VA"	"51067"	"2019"	"2019"	Suppressed	56042	Suppressed
	"Franklin County, VA"	"51067"	"2020 "	"2020"	23	56167	40.9
	"Frederick County, VA"	"51069"	"2018"	"2018"	20	88355	22.6
	"Frederick County, VA"	"51069"	"2019"	"2019"	15	89313	Unreliable
	"Frederick County, VA"	"51069"	"2020 "	"2020"	27	91119	29.6
	"Giles County, VA"	"51071"	"2018"	"2018"	Suppressed	16844	Suppressed
	"Giles County, VA"	"51071"	"2019"	"2019"	Suppressed	16720	Suppressed
	"Giles County, VA"	"51071"	"2020 "	"2020"	Suppressed	16663	Suppressed
	"Gloucester County, VA"	"51073"	"2018"	"2018"	Suppressed	37349	Suppressed
	"Gloucester County, VA"	"51073"	"2019"	"2019"	Suppressed	37348	Suppressed
	"Gloucester County, VA"	"51073"	"2020 "	"2020"	Suppressed	37459	Suppressed
	"Goochland County, VA"	"51075"	"2018"	"2018"	Suppressed	23244	Suppressed
	"Goochland County, VA"	"51075"	"2019"	"2019"	Suppressed	23753	Suppressed
	"Goochland County, VA"	"51075"	"2020 "	"2020"	Suppressed	24431	Suppressed
	"Grayson County, VA"	"51077"	"2018"	"2018"	Suppressed	15631	Suppressed
	"Grayson County, VA"	"51077"	"2019"	"2019"	Suppressed	15550	Suppressed
	"Grayson County, VA"	"51077"	"2020 "	"2020"	Suppressed	15493	Suppressed
	"Greene County, VA"	"51079"	"2018"	"2018"	Suppressed	19779	Suppressed
	"Greene County, VA"	"51079"	"2019"	"2019"	Suppressed	19819	Suppressed
	"Greene County, VA"	"51079"	"2020 "	"2020"	Suppressed	20131	Suppressed
	"Greensville County, VA"	"51081"	"2018"	"2018"	Suppressed	11627	Suppressed
	"Greensville County, VA"	"51081"	"2019"	"2019"	Suppressed	11336	Suppressed
	"Greensville County, VA"	"51081"	"2020 "	"2020"	Suppressed	11280	Suppressed
	"Halifax County, VA"	"51083"	"2018"	"2018"	Suppressed	34120	Suppressed
	"Halifax County, VA"	"51083"	"2019"	"2019"	Suppressed	33911	Suppressed
	"Halifax County, VA"	"51083"	"2020 "	"2020"	11	33633	Unreliable
	"Hanover County, VA"	"51085"	"2018"	"2018"	20	107239	18.6
	"Hanover County, VA"	"51085"	"2019"	"2019"	23	107766	21.3
	"Hanover County, VA"	"51085"	"2020 "	"2020"	30	108262	27.7
	"Henrico County, VA"	"51087"	"2018"	"2018"	61	329261	18.5
	"Henrico County, VA"	"51087"	"2019"	"2019"	69	330818	20.9
	"Henrico County, VA"	"51087"	"2020 "	"2020"	95	333766	28.5
	"Henry County, VA"	"51089"	"2018"	"2018"	14	50953	Unreliable
	"Henry County, VA"	"51089"	"2019"	"2019"	16	50557	Unreliable
	"Henry County, VA"	"51089"	"2020 "	"2020"	33	50309	65.6
	"Highland County, VA"	"51091"	"2018"	"2018"	Suppressed	2210	Suppressed
	"Highland County, VA"	"51091"	"2019"	"2019"	Suppressed	2190	Suppressed
	"Highland County, VA"	"51091"	"2020 "	"2020"	Suppressed	2200	Suppressed
	"Isle of Wight County, VA"	"51093"	"2018"	"2018"	10	36953	Unreliable
	"Isle of Wight County, VA"	"51093"	"2019"	"2019"	Suppressed	37109	Suppressed
	"Isle of Wight County, VA"	"51093"	"2020 "	"2020"	Suppressed	37725	Suppressed
	"James City County, VA"	"51095"	"2018"	"2018"	Suppressed	76397	Suppressed
	"James City County, VA"	"51095"	"2019"	"2019"	Suppressed	76523	Suppressed
	"James City County, VA"	"51095"	"2020 "	"2020"	17	77612	Unreliable
	"King and Queen County, VA"	"51097"	"2018"	"2018"	Suppressed	7042	Suppressed
	"King and Queen County, VA"	"51097"	"2019"	"2019"	Suppressed	7025	Suppressed
	"King and Queen County, VA"	"51097"	"2020 "	"2020"	Suppressed	6942	Suppressed
	"King George County, VA"	"51099"	"2018"	"2018"	11	26575	Unreliable
	"King George County, VA"	"51099"	"2019"	"2019"	Suppressed	26836	Suppressed
	"King George County, VA"	"51099"	"2020 "	"2020"	Suppressed	27381	Suppressed
	"King William County, VA"	"51101"	"2018"	"2018"	Suppressed	16939	Suppressed
	"King William County, VA"	"51101"	"2019"	"2019"	Suppressed	17148	Suppressed
	"King William County, VA"	"51101"	"2020 "	"2020"	Suppressed	17641	Suppressed
	"Lancaster County, VA"	"51103"	"2018"	"2018"	Suppressed	10783	Suppressed
	"Lancaster County, VA"	"51103"	"2019"	"2019"	Suppressed	10603	Suppressed
	"Lancaster County, VA"	"51103"	"2020 "	"2020"	Suppressed	10618	Suppressed
	"Lee County, VA"	"51105"	"2018"	"2018"	Suppressed	23541	Suppressed
	"Lee County, VA"	"51105"	"2019"	"2019"	Suppressed	23423	Suppressed
	"Lee County, VA"	"51105"	"2020 "	"2020"	Suppressed	23238	Suppressed
	"Loudoun County, VA"	"51107"	"2018"	"2018"	31	406850	7.6
	"Loudoun County, VA"	"51107"	"2019"	"2019"	28	413538	6.8
	"Loudoun County, VA"	"51107"	"2020 "	"2020"	38	422784	9.0
	"Louisa County, VA"	"51109"	"2018"	"2018"	Suppressed	36778	Suppressed
	"Louisa County, VA"	"51109"	"2019"	"2019"	16	37591	Unreliable
	"Louisa County, VA"	"51109"	"2020 "	"2020"	Suppressed	38132	Suppressed
	"Lunenburg County, VA"	"51111"	"2018"	"2018"	Suppressed	12086	Suppressed
	"Lunenburg County, VA"	"51111"	"2019"	"2019"	Suppressed	12196	Suppressed
	"Lunenburg County, VA"	"51111"	"2020 "	"2020"	Suppressed	12267	Suppressed
	"Madison County, VA"	"51113"	"2018"	"2018"	Suppressed	13295	Suppressed
	"Madison County, VA"	"51113"	"2019"	"2019"	Suppressed	13261	Suppressed
	"Madison County, VA"	"51113"	"2020 "	"2020"	Suppressed	13312	Suppressed
	"Mathews County, VA"	"51115"	"2018"	"2018"	Suppressed	8802	Suppressed
	"Mathews County, VA"	"51115"	"2019"	"2019"	Suppressed	8834	Suppressed
	"Mathews County, VA"	"51115"	"2020 "	"2020"	Suppressed	8766	Suppressed
	"Mecklenburg County, VA"	"51117"	"2018"	"2018"	11	30650	Unreliable
	"Mecklenburg County, VA"	"51117"	"2019"	"2019"	Suppressed	30587	Suppressed
	"Mecklenburg County, VA"	"51117"	"2020 "	"2020"	10	30679	Unreliable
	"Middlesex County, VA"	"51119"	"2018"	"2018"	Suppressed	10769	Suppressed
	"Middlesex County, VA"	"51119"	"2019"	"2019"	Suppressed	10582	Suppressed
	"Middlesex County, VA"	"51119"	"2020 "	"2020"	Suppressed	10569	Suppressed
	"Montgomery County, VA"	"51121"	"2018"	"2018"	10	98985	Unreliable
	"Montgomery County, VA"	"51121"	"2019"	"2019"	10	98535	Unreliable
	"Montgomery County, VA"	"51121"	"2020 "	"2020"	16	98391	Unreliable
	"Nelson County, VA"	"51125"	"2018"	"2018"	Suppressed	14836	Suppressed
	"Nelson County, VA"	"51125"	"2019"	"2019"	Suppressed	14930	Suppressed
	"Nelson County, VA"	"51125"	"2020 "	"2020"	Suppressed	14755	Suppressed
	"New Kent County, VA"	"51127"	"2018"	"2018"	Suppressed	22391	Suppressed
	"New Kent County, VA"	"51127"	"2019"	"2019"	Suppressed	23091	Suppressed
	"New Kent County, VA"	"51127"	"2020 "	"2020"	Suppressed	23648	Suppressed
	"Northampton County, VA"	"51131"	"2018"	"2018"	Suppressed	11735	Suppressed
	"Northampton County, VA"	"51131"	"2019"	"2019"	Suppressed	11710	Suppressed
	"Northampton County, VA"	"51131"	"2020 "	"2020"	Suppressed	11673	Suppressed
	"Northumberland County, VA"	"51133"	"2018"	"2018"	Suppressed	12147	Suppressed
	"Northumberland County, VA"	"51133"	"2019"	"2019"	Suppressed	12095	Suppressed
	"Northumberland County, VA"	"51133"	"2020 "	"2020"	Suppressed	12069	Suppressed
	"Nottoway County, VA"	"51135"	"2018"	"2018"	Suppressed	15420	Suppressed
	"Nottoway County, VA"	"51135"	"2019"	"2019"	Suppressed	15232	Suppressed
	"Nottoway County, VA"	"51135"	"2020 "	"2020"	Suppressed	15160	Suppressed
	"Orange County, VA"	"51137"	"2018"	"2018"	15	36644	Unreliable
	"Orange County, VA"	"51137"	"2019"	"2019"	12	37051	Unreliable
	"Orange County, VA"	"51137"	"2020 "	"2020"	11	37695	Unreliable
	"Page County, VA"	"51139"	"2018"	"2018"	Suppressed	23933	Suppressed
	"Page County, VA"	"51139"	"2019"	"2019"	Suppressed	23902	Suppressed
	"Page County, VA"	"51139"	"2020 "	"2020"	Suppressed	23933	Suppressed
	"Patrick County, VA"	"51141"	"2018"	"2018"	Suppressed	17673	Suppressed
	"Patrick County, VA"	"51141"	"2019"	"2019"	Suppressed	17608	Suppressed
	"Patrick County, VA"	"51141"	"2020 "	"2020"	12	17493	Unreliable
	"Pittsylvania County, VA"	"51143"	"2018"	"2018"	10	60949	Unreliable
	"Pittsylvania County, VA"	"51143"	"2019"	"2019"	14	60354	Unreliable
	"Pittsylvania County, VA"	"51143"	"2020 "	"2020"	20	59850	33.4
	"Powhatan County, VA"	"51145"	"2018"	"2018"	Suppressed	29189	Suppressed
	"Powhatan County, VA"	"51145"	"2019"	"2019"	Suppressed	29652	Suppressed
	"Powhatan County, VA"	"51145"	"2020 "	"2020"	13	30148	Unreliable
	"Prince Edward County, VA"	"51147"	"2018"	"2018"	Suppressed	22950	Suppressed
	"Prince Edward County, VA"	"51147"	"2019"	"2019"	Suppressed	22802	Suppressed
	"Prince Edward County, VA"	"51147"	"2020 "	"2020"	Suppressed	23006	Suppressed
	"Prince George County, VA"	"51149"	"2018"	"2018"	Suppressed	38082	Suppressed
	"Prince George County, VA"	"51149"	"2019"	"2019"	Suppressed	38353	Suppressed
	"Prince George County, VA"	"51149"	"2020 "	"2020"	Suppressed	38686	Suppressed
	"Prince William County, VA"	"51153"	"2018"	"2018"	62	468011	13.2
	"Prince William County, VA"	"51153"	"2019"	"2019"	66	470335	14.0
	"Prince William County, VA"	"51153"	"2020 "	"2020"	111	475533	23.3
	"Pulaski County, VA"	"51155"	"2018"	"2018"	Suppressed	34066	Suppressed
	"Pulaski County, VA"	"51155"	"2019"	"2019"	12	34027	Unreliable
	"Pulaski County, VA"	"51155"	"2020 "	"2020"	12	33935	Unreliable
	"Rappahannock County, VA"	"51157"	"2018"	"2018"	Suppressed	7252	Suppressed
	"Rappahannock County, VA"	"51157"	"2019"	"2019"	Suppressed	7370	Suppressed
	"Rappahannock County, VA"	"51157"	"2020 "	"2020"	Suppressed	7260	Suppressed
	"Richmond County, VA"	"51159"	"2018"	"2018"	Suppressed	9038	Suppressed
	"Richmond County, VA"	"51159"	"2019"	"2019"	Suppressed	9023	Suppressed
	"Richmond County, VA"	"51159"	"2020 "	"2020"	Suppressed	9071	Suppressed
	"Roanoke County, VA"	"51161"	"2018"	"2018"	21	94073	22.3
	"Roanoke County, VA"	"51161"	"2019"	"2019"	14	94186	Unreliable
	"Roanoke County, VA"	"51161"	"2020 "	"2020"	33	94509	34.9
	"Rockbridge County, VA"	"51163"	"2018"	"2018"	Suppressed	22752	Suppressed
	"Rockbridge County, VA"	"51163"	"2019"	"2019"	Suppressed	22573	Suppressed
